"height","weight","age","playedPositions","playedPositionsShort","name","firstName","lastName","playerId"
188,89,29,-DC-,D(C),Walker Zimmerman,Walker,Zimmerman,126914
190,83,27,-DC-,D(C),Nathan,Nathan Raphael,Pelae Cardoso,240917
180,80,30,-DC-DL-,D(CL),Francisco Calvo,Francisco,Calvo,103041
178,79,27,-DC-DR-,D(CR),Bill Tuiloma,Bill,Tuiloma,141264
188,74,20,-DC-,D(C),Mamadou Mbacke,Mamadou,Mbacke,418756
185,79,29,-DC-DR-,D(CR),Érik Godoy,Érik,Godoy,126248
194,94,32,-DC-,D(C),Matt Hedges,Matt,Hedges,112024
186,75,29,-DC-,D(C),Julio Cascante,Julio,Cascante,354099
180,77,26,-DC-,D(C),Alan Franco,Alan,Franco,334966
193,82,27,-DC-,D(C),Wyatt Omsberg,Wyatt,Omsberg,354910
187,88,34,-DC-DR-,D(CR),Josh Williams,Josh,Williams,99318
193,79,26,-DC-,D(C),Sean Nealis,Sean,Nealis,371023
191,79,23,-DC-,D(C),Jack Maher,Jack,Maher,398009
183,66,25,-DC-DR-,D(CR),Justen Glad,Justen,Glad,232235
186,80,32,-DC-,D(C),Steven Birnbaum,Steven,Birnbaum,143470
186,79,30,-DC-,D(C),Aaron Long,Aaron,Long,249916
185,75,21,-DC-,D(C),Adilson Malanda,Adilson,Malanda,408406
191,82,27,-DC-,D(C),Stuart Findlay,Stuart,Findlay,142093
185,82,28,-DC-,D(C),Lalas Abubakar,Lalas,Abubakar,334731
185,91,33,-DC-,D(C),Marcelo Silva,Marcelo,Silva,51017
188,83,32,-DC-DR-,D(CR),Jonathan Mensah,Jonathan,Mensah,83200
190,79,29,-DC-,D(C),Damion Lowe,Damion,Lowe,282323
183,72,30,-DC-DR-,D(CR),Nick Hagglund,Nick,Hagglund,143777
188,86,29,-DC-DL-DR-,D(CLR),Dave Romney,Dave,Romney,286108
189,85,26,-DC-,D(C),Guzmán Corujo,Guzmán,Corujo,433524
187,80,28,-DC-DMC-,"D(C),DMC",Milos Degenek,Milos,Degenek,318155
188,85,22,-DC-,D(C),Carlos Terán,Carlos,Terán,404383
193,84,24,-DC-,D(C),Henry Kessler,Henry,Kessler,393090
191,81,23,-DC-,D(C),Andrés Reyes,Andrés,Reyes,393387
185,78,33,-DC-,D(C),Maxime Chanot,Maxime,Chanot,68875
188,77,23,-DC-,D(C),Ranko Veselinovic,Ranko,Veselinovic,396289
183,78,32,-DC-,D(C),Daniel Steres,Daniel,Steres,313042
182,89,26,-DC-,D(C),Séga Coulibaly,Séga,Coulibaly,301458
185,78,27,-DC-,D(C),Thiago Martins,Thiago,Martins Bueno,202106
188,86,32,-DC-,D(C),Brent Kallman,Brent,Kallman,298520
188,91,33,-DC-DMC-,"D(C),DMC",Andreu Fontàs,Andreu,Fontàs,74938
184,75,28,-DC-,D(C),Xavier Arreaga,Xavier,Arreaga,375466
185,84,26,-DC-,D(C),Erik Holt,Erik,Holt,371974
186,0,23,"",Defender,Jan Sobocinski,Jan,Sobocinski,433526
198,97,24,-DC-,D(C),Aimé Mabika,Aimé,Mabika,426408
186,91,24,-DC-,D(C),Donovan Pines,Donovan,Pines,372641
188,81,24,"",Defender,Oskar Agren,Oskar,Agren,434258
186,82,25,"",Defender,Vuk Latinovich,Vuk,Latinovich,413726
183,80,31,-DC-DR-,D(CR),Alex De John,Alex,De John,320975
185,87,31,-DC-,D(C),Robin Jansson,Robin,Jansson,371971
188,85,31,-DC-,D(C),Sebastien Ibeagha,Sebastien,Ibeagha,142191
188,91,34,-DC-,D(C),Michael Boxall,Michael,Boxall,42898
198,93,24,-DC-,D(C),Jackson Ragen,Jackson,Ragen,433622
0,0,24,-DC-,D(C),Ryan Sailor,Ryan,Sailor,438106
178,70,26,-DC-,D(C),Eddie Segura,Eddie,Segura,371097
189,84,35,-DC-,D(C),Larrys Mabiala,Larrys,Mabiala,38734
180,75,21,"",Defender,Jairo Quinteros,Jairo,Quinteros,417750
185,78,27,-DC-,D(C),Joel Waterman,Joel,Waterman,393088
188,84,27,-DC-DR-,D(CR),Kortne Ford,Kortne,Ford,333995
188,88,23,-DC-,D(C),Abdoulaye Cissoko,Abdoulaye,Cissoko,416246
183,85,29,-DC-DR-,D(CR),Carlos Salcedo,Carlos,Salcedo,126948
187,79,31,-DC-DMC-,"D(C),DMC",Danny Wilson,Danny,Wilson,72738
183,81,31,-DC-DL-,D(CL),Chris Mavinga,Chris,Mavinga,96486
185,79,24,-DC-,D(C),Jhohan Romaña,Jhohan,Romaña,413719
188,88,29,-DC-DR-,D(CR),Tim Parker,Tim,Parker,274961
181,84,30,-DC-DR-,D(CR),Andrew Farrell,Andrew,Farrell,126735
188,82,29,-DC-,D(C),Doneil Henry,Doneil,Henry,91780
193,87,25,-DC-,D(C),Nkosi Tafari,Nkosi,Tafari,399739
196,93,28,-DC-,D(C),Nick DePuy,Nick,DePuy,334518
185,84,30,-DC-,D(C),Dario Zuparic,Dario,Zuparic,87456
185,86,27,-DC-,D(C),Lukas MacNaughton,Lukas,MacNaughton,433506
185,79,21,-DC-,D(C),Robert Voloder,Robert,Voloder,393330
188,87,29,-DC-DR-,D(CR),Shane O'Neill,Shane,O'Neill,115049
186,83,30,-DC-,D(C),Eriq Zavaleta,Eriq,Zavaleta,126959
196,94,34,-DC-,D(C),Omar González,Omar,González,72639
183,84,34,-DC-DL-DR-,D(CLR),Jalil Anibaba,Jalil,Anibaba,99271
188,87,23,"",Defender,Kendall Burks,Kendall,Burks,433516
181,78,21,"",Defender,Joshué Quiñónez,Joshué,Quiñónez,437097
188,84,25,-DC-,D(C),Miles Robinson,Miles,Robinson,333962
193,88,24,"",Defender,Hassan Ndam,Hassan,Ndam,333943
186,81,23,-DC-,D(C),Gustavo Vallecilla,Gustavo,Vallecilla,414566
183,75,39,-DC-DL-DR-,D(CLR),Drew Moor,Drew,Moor,28334
175,83,18,"",Defender,Jaziel Orozco,Jaziel,Orozco,434644
188,82,22,"",Defender,Kipp Keller,Kipp,Keller,433509
191,77,16,"",Defender,Matai Akinmboni,Matai,Akinmboni,455460
188,82,24,"",Defender,Robert Castellanos,Robert,Castellanos,419816
186,90,30,-DC-,D(C),Leandro González,Leandro,González,99691
190,82,37,-DC-,D(C),Frédéric Brillant,Frédéric,Brillant,313017
180,64,28,-DC-DR-,D(CR),Nicolás Figal,Nicolás,Figal,303790
183,78,35,-DC-,D(C),Matt Besler,Matt,Besler,72629
184,83,33,-DC-,D(C),Oswaldo Alanís,Oswaldo,Alanís,74131
188,78,32,-DC-MC-MR-,"D(C),M(CR)",Andy Rose,Andy,Rose,113434
188,81,32,-DC-DR-,D(CR),Aljaz Struna,Aljaz,Struna,73395
188,82,22,"",Defender,Julian Dunn-Johnson,Julian,Dunn-Johnson,355645
185,84,21,"",Defender,Kaveh Rad,Kaveh,Rad,413730
185,80,30,-DC-DR-,D(CR),Bressan,Matheus,Simonete Bressanelli,125792
186,74,31,-DC-,D(C),Roberto Puncec,Roberto,Puncec,133939
190,78,29,-DC-,D(C),Toni Datkovic,Toni,Datkovic,228197
188,81,22,-DC-,D(C),Aboubacar Keita,Aboubacar,Keita,377604
188,81,34,-DC-,D(C),Vito Wormgoor,Vito,Wormgoor,34629
190,83,32,-DC-DMC-,"D(C),DMC",Tom Pettersson,Tom,Pettersson,121120
187,86,25,-DC-,D(C),Derek Cornelius,Derek,Cornelius,371029
180,70,29,-DMC-DR-,"D(R),DMC",Jordy Delem,Jordy,Delem,334730
181,76,34,-DC-DL-DR-ML-,"D(CLR),M(L)",Jukka Raitala,Jukka,Raitala,30086
176,69,38,-DC-DR-MC-ML-MR-,"D(CR),M(CLR)",Boniek García,Boniek,García,85172
191,76,35,-DC-,D(C),Ryan Shawcross,Ryan,Shawcross,29798
180,70,26,-DC-,D(C),Alejandro Fuenmayor,Alejandro,Fuenmayor,310553
183,77,31,-DL-DR-,D(LR),Zarek Valentin,Zarek,Valentin,99251
186,78,41,-DC-DR-,D(CR),Rod Fanni,Rod,Fanni,3972
184,83,23,-DC-,D(C),Mark McKenzie,Mark,McKenzie,355122
190,87,34,-DC-,D(C),Winston Reid,Winston,Reid,19277
185,81,28,-DC-,D(C),Abdülkerim Bardakçi,Abdülkerim,Bardakçi,108073
190,83,28,-DC-,D(C),Samet Akaydin,Samet,Akaydin,422941
183,86,32,-DC-,D(C),Serdar Aziz,Serdar,Aziz,67625
184,77,28,-DC-,D(C),Ahmet Yilmaz Çalik,Ahmet Yilmaz,Çalik,110522
196,86,29,-DC-,D(C),Atinç Nukan,Atinç,Nukan,86191
190,84,26,-DC-,D(C),Kim Min-Jae,Min-Jae,Kim,370912
181,81,33,-DC-,D(C),Welinton,Welinton,Souza Silva,127681
193,86,33,-DC-,D(C),Nemanja Milunovic,Nemanja,Milunovic,247667
