ID,dribbleLost,dribbleTotal,dribbleWon
9740,5.0,13.0,8.0
9741,0.0,0.0,0.0
9742,18.0,64.0,46.0
9743,0.0,0.0,0.0
9744,1.0,1.0,0.0
9745,4.0,8.0,4.0
9746,31.0,69.0,38.0
9747,1.0,1.0,0.0
9748,10.0,18.0,8.0
9749,31.0,78.0,47.0
9750,1.0,2.0,1.0
9751,0.0,1.0,1.0
9752,5.0,7.0,2.0
9753,21.0,47.0,26.0
9754,2.0,6.0,4.0
9755,33.0,57.0,24.0
9756,1.0,3.0,2.0
9757,39.0,63.0,24.0
9758,8.0,25.0,17.0
9759,20.0,41.0,21.0
9760,11.0,26.0,15.0
9761,2.0,4.0,2.0
9762,0.0,0.0,0.0
9763,3.0,5.0,2.0
9764,12.0,18.0,6.0
9765,6.0,10.0,4.0
9766,2.0,4.0,2.0
9767,1.0,3.0,2.0
9768,13.0,35.0,22.0
9769,1.0,1.0,0.0
9770,7.0,8.0,1.0
9771,2.0,5.0,3.0
9772,0.0,4.0,4.0
9773,3.0,6.0,3.0
9774,4.0,11.0,7.0
9775,1.0,2.0,1.0
9776,12.0,22.0,10.0
9777,1.0,2.0,1.0
9778,2.0,4.0,2.0
9779,2.0,5.0,3.0
9780,1.0,2.0,1.0
9781,2.0,4.0,2.0
9782,0.0,0.0,0.0
9783,3.0,6.0,3.0
9784,1.0,2.0,1.0
9785,2.0,3.0,1.0
9786,1.0,1.0,0.0
9787,2.0,3.0,1.0
9788,10.0,13.0,3.0
9789,2.0,4.0,2.0
9790,3.0,4.0,1.0
9791,10.0,18.0,8.0
9792,12.0,16.0,4.0
9793,0.0,1.0,1.0
9794,7.0,11.0,4.0
9795,0.0,0.0,0.0
9796,4.0,7.0,3.0
9797,0.0,0.0,0.0
9798,0.0,0.0,0.0
9799,5.0,10.0,5.0
9800,29.0,40.0,11.0
9801,1.0,2.0,1.0
9802,16.0,30.0,14.0
9803,0.0,1.0,1.0
9804,1.0,1.0,0.0
9805,6.0,10.0,4.0
9806,1.0,2.0,1.0
9807,1.0,2.0,1.0
9808,3.0,6.0,3.0
9809,0.0,1.0,1.0
9810,1.0,2.0,1.0
9811,4.0,7.0,3.0
9812,5.0,10.0,5.0
9813,1.0,4.0,3.0
9814,5.0,11.0,6.0
9815,0.0,0.0,0.0
9816,0.0,1.0,1.0
9817,5.0,12.0,7.0
9818,1.0,2.0,1.0
9819,1.0,1.0,0.0
9820,0.0,0.0,0.0
9821,1.0,2.0,1.0
9822,0.0,0.0,0.0
9823,1.0,4.0,3.0
9824,1.0,6.0,5.0
9825,0.0,0.0,0.0
9826,1.0,1.0,0.0
9827,4.0,9.0,5.0
9828,1.0,2.0,1.0
9829,1.0,2.0,1.0
9830,3.0,3.0,0.0
9831,1.0,2.0,1.0
9832,1.0,1.0,0.0
9833,1.0,1.0,0.0
9834,0.0,0.0,0.0
9835,3.0,5.0,2.0
9836,1.0,2.0,1.0
9837,4.0,5.0,1.0
9838,1.0,1.0,0.0
9839,1.0,3.0,2.0
9840,7.0,10.0,3.0
9841,0.0,0.0,0.0
9842,0.0,1.0,1.0
9843,2.0,3.0,1.0
9844,0.0,0.0,0.0
9845,1.0,2.0,1.0
9846,2.0,3.0,1.0
9847,3.0,3.0,0.0
9848,0.0,0.0,0.0
9849,0.0,0.0,0.0
9850,3.0,3.0,0.0
9851,0.0,0.0,0.0
9852,0.0,0.0,0.0
9853,1.0,1.0,0.0
9854,5.0,5.0,0.0
9855,1.0,1.0,0.0
9856,2.0,4.0,2.0
9857,3.0,6.0,3.0
9858,1.0,4.0,3.0
9859,3.0,7.0,4.0
9860,1.0,1.0,0.0
9861,3.0,4.0,1.0
9862,2.0,5.0,3.0
9863,4.0,8.0,4.0
9864,1.0,4.0,3.0
9865,27.0,46.0,19.0
9866,42.0,67.0,25.0
9867,0.0,2.0,2.0
9868,31.0,70.0,39.0
9869,3.0,7.0,4.0
9870,1.0,1.0,0.0
9871,9.0,21.0,12.0
9872,16.0,41.0,25.0
9873,9.0,13.0,4.0
9874,6.0,6.0,0.0
9875,15.0,22.0,7.0
9876,0.0,0.0,0.0
9877,0.0,0.0,0.0
9878,0.0,3.0,3.0
9879,1.0,3.0,2.0
9880,2.0,5.0,3.0
9881,17.0,37.0,20.0
9882,0.0,1.0,1.0
9883,0.0,4.0,4.0
9884,13.0,28.0,15.0
9885,1.0,1.0,0.0
9886,3.0,11.0,8.0
9887,0.0,2.0,2.0
9888,1.0,2.0,1.0
9889,12.0,20.0,8.0
9890,2.0,5.0,3.0
9891,10.0,15.0,5.0
9892,7.0,31.0,24.0
9893,1.0,2.0,1.0
9894,7.0,10.0,3.0
9895,1.0,4.0,3.0
9896,0.0,2.0,2.0
9897,12.0,30.0,18.0
9898,0.0,1.0,1.0
9899,0.0,0.0,0.0
9900,2.0,3.0,1.0
9901,8.0,14.0,6.0
9902,0.0,0.0,0.0
9903,10.0,18.0,8.0
9904,3.0,9.0,6.0
9905,1.0,9.0,8.0
9906,6.0,8.0,2.0
9907,0.0,1.0,1.0
9908,12.0,19.0,7.0
9909,0.0,1.0,1.0
9910,0.0,2.0,2.0
9911,5.0,8.0,3.0
9912,7.0,13.0,6.0
9913,7.0,12.0,5.0
9914,1.0,7.0,6.0
9915,5.0,10.0,5.0
9916,1.0,2.0,1.0
9917,1.0,3.0,2.0
9918,1.0,2.0,1.0
9919,2.0,5.0,3.0
9920,2.0,6.0,4.0
9921,1.0,1.0,0.0
9922,1.0,3.0,2.0
9923,1.0,4.0,3.0
9924,14.0,21.0,7.0
9925,0.0,0.0,0.0
9926,4.0,7.0,3.0
9927,0.0,0.0,0.0
9928,4.0,6.0,2.0
9929,0.0,0.0,0.0
9930,3.0,5.0,2.0
9931,2.0,4.0,2.0
9932,0.0,0.0,0.0
9933,5.0,6.0,1.0
9934,2.0,4.0,2.0
9935,0.0,2.0,2.0
9936,11.0,17.0,6.0
9937,1.0,5.0,4.0
9938,0.0,0.0,0.0
9939,1.0,2.0,1.0
9940,4.0,8.0,4.0
9941,4.0,5.0,1.0
9942,0.0,0.0,0.0
9943,3.0,3.0,0.0
9944,1.0,1.0,0.0
9945,0.0,0.0,0.0
9946,0.0,0.0,0.0
9947,2.0,3.0,1.0
9948,1.0,1.0,0.0
9949,0.0,1.0,1.0
9950,9.0,17.0,8.0
9951,1.0,1.0,0.0
9952,1.0,3.0,2.0
9953,2.0,5.0,3.0
9954,1.0,2.0,1.0
9955,5.0,12.0,7.0
9956,0.0,1.0,1.0
9957,1.0,5.0,4.0
9958,0.0,0.0,0.0
9959,1.0,1.0,0.0
9960,32.0,51.0,19.0
9961,0.0,0.0,0.0
9962,0.0,0.0,0.0
9963,17.0,32.0,15.0
9964,1.0,1.0,0.0
9965,5.0,9.0,4.0
9966,14.0,24.0,10.0
9967,12.0,17.0,5.0
9968,10.0,33.0,23.0
9969,2.0,5.0,3.0
9970,4.0,8.0,4.0
9971,5.0,8.0,3.0
9972,1.0,2.0,1.0
9973,1.0,1.0,0.0
9974,1.0,2.0,1.0
9975,1.0,10.0,9.0
9976,17.0,32.0,15.0
9977,17.0,24.0,7.0
9978,11.0,24.0,13.0
9979,2.0,2.0,0.0
9980,4.0,11.0,7.0
9981,7.0,11.0,4.0
9982,1.0,3.0,2.0
9983,1.0,3.0,2.0
9984,4.0,8.0,4.0
9985,11.0,16.0,5.0
9986,5.0,13.0,8.0
9987,6.0,16.0,10.0
9988,3.0,3.0,0.0
9989,8.0,10.0,2.0
9990,3.0,6.0,3.0
9991,6.0,7.0,1.0
9992,1.0,3.0,2.0
9993,12.0,22.0,10.0
9994,1.0,2.0,1.0
9995,1.0,2.0,1.0
9996,1.0,1.0,0.0
9997,2.0,2.0,0.0
9998,8.0,16.0,8.0
9999,25.0,41.0,16.0
10000,4.0,8.0,4.0
10001,3.0,4.0,1.0
10002,1.0,2.0,1.0
10003,1.0,2.0,1.0
10004,6.0,6.0,0.0
10005,3.0,5.0,2.0
10006,6.0,9.0,3.0
10007,4.0,7.0,3.0
10008,2.0,3.0,1.0
10009,1.0,1.0,0.0
10010,4.0,10.0,6.0
10011,3.0,6.0,3.0
10012,1.0,2.0,1.0
10013,6.0,8.0,2.0
10014,10.0,14.0,4.0
10015,2.0,3.0,1.0
10016,4.0,5.0,1.0
10017,2.0,4.0,2.0
10018,0.0,0.0,0.0
10019,2.0,3.0,1.0
10020,0.0,0.0,0.0
10021,11.0,18.0,7.0
10022,3.0,8.0,5.0
10023,0.0,0.0,0.0
10024,20.0,33.0,13.0
10025,0.0,0.0,0.0
10026,6.0,9.0,3.0
10027,5.0,11.0,6.0
10028,1.0,3.0,2.0
10029,0.0,0.0,0.0
10030,1.0,1.0,0.0
10031,0.0,0.0,0.0
10032,1.0,1.0,0.0
10033,1.0,2.0,1.0
10034,5.0,10.0,5.0
10035,1.0,2.0,1.0
10036,2.0,6.0,4.0
10037,4.0,4.0,0.0
10038,1.0,1.0,0.0
10039,8.0,16.0,8.0
10040,0.0,0.0,0.0
10041,1.0,1.0,0.0
10042,6.0,8.0,2.0
10043,3.0,3.0,0.0
10044,1.0,1.0,0.0
10045,4.0,5.0,1.0
10046,0.0,0.0,0.0
10047,0.0,1.0,1.0
10048,0.0,1.0,1.0
10049,0.0,1.0,1.0
10050,4.0,4.0,0.0
10051,3.0,4.0,1.0
10052,3.0,4.0,1.0
10053,1.0,2.0,1.0
10054,4.0,5.0,1.0
10055,1.0,2.0,1.0
10056,2.0,2.0,0.0
10057,0.0,0.0,0.0
10058,0.0,0.0,0.0
10059,1.0,1.0,0.0
10060,0.0,0.0,0.0
10061,0.0,0.0,0.0
10062,0.0,0.0,0.0
10063,0.0,0.0,0.0
10064,2.0,2.0,0.0
10065,0.0,0.0,0.0
10066,1.0,1.0,0.0
10067,1.0,1.0,0.0
10068,1.0,1.0,0.0
10069,1.0,1.0,0.0
10070,0.0,0.0,0.0
10071,1.0,1.0,0.0
10072,1.0,1.0,0.0
10073,0.0,0.0,0.0
10074,0.0,0.0,0.0
10075,3.0,5.0,2.0
10076,1.0,1.0,0.0
10077,1.0,4.0,3.0
10078,0.0,0.0,0.0
10079,0.0,1.0,1.0
10080,0.0,0.0,0.0
10081,0.0,0.0,0.0
10082,2.0,4.0,2.0
10083,1.0,5.0,4.0
10084,0.0,2.0,2.0
10085,1.0,2.0,1.0
10086,2.0,8.0,6.0
10087,10.0,19.0,9.0
10088,0.0,0.0,0.0
10089,3.0,6.0,3.0
10090,1.0,3.0,2.0
10091,7.0,9.0,2.0
10092,22.0,36.0,14.0
10093,5.0,11.0,6.0
10094,1.0,2.0,1.0
10095,3.0,7.0,4.0
10096,46.0,92.0,46.0
10097,2.0,2.0,0.0
10098,22.0,43.0,21.0
10099,19.0,33.0,14.0
10100,2.0,7.0,5.0
10101,11.0,19.0,8.0
10102,31.0,53.0,22.0
10103,22.0,42.0,20.0
10104,2.0,3.0,1.0
10105,3.0,7.0,4.0
10106,31.0,59.0,28.0
10107,3.0,4.0,1.0
10108,22.0,36.0,14.0
10109,4.0,7.0,3.0
10110,12.0,26.0,14.0
10111,2.0,5.0,3.0
10112,3.0,4.0,1.0
10113,5.0,8.0,3.0
10114,11.0,25.0,14.0
10115,0.0,0.0,0.0
10116,0.0,0.0,0.0
10117,1.0,2.0,1.0
10118,17.0,33.0,16.0
10119,2.0,5.0,3.0
10120,1.0,2.0,1.0
10121,10.0,14.0,4.0
10122,1.0,2.0,1.0
10123,14.0,33.0,19.0
10124,4.0,6.0,2.0
10125,0.0,2.0,2.0
10126,5.0,13.0,8.0
10127,1.0,4.0,3.0
10128,17.0,25.0,8.0
10129,7.0,8.0,1.0
10130,1.0,3.0,2.0
10131,6.0,10.0,4.0
10132,1.0,3.0,2.0
10133,0.0,0.0,0.0
10134,3.0,6.0,3.0
10135,2.0,4.0,2.0
10136,1.0,2.0,1.0
10137,1.0,1.0,0.0
10138,0.0,1.0,1.0
10139,1.0,3.0,2.0
10140,1.0,2.0,1.0
10141,0.0,1.0,1.0
10142,11.0,23.0,12.0
10143,6.0,10.0,4.0
10144,1.0,5.0,4.0
10145,0.0,2.0,2.0
10146,6.0,12.0,6.0
10147,11.0,16.0,5.0
10148,0.0,0.0,0.0
10149,1.0,1.0,0.0
10150,0.0,0.0,0.0
10151,3.0,9.0,6.0
10152,0.0,0.0,0.0
10153,6.0,6.0,0.0
10154,2.0,7.0,5.0
10155,1.0,1.0,0.0
10156,0.0,0.0,0.0
10157,3.0,6.0,3.0
10158,2.0,2.0,0.0
10159,1.0,1.0,0.0
10160,1.0,1.0,0.0
10161,0.0,0.0,0.0
10162,0.0,0.0,0.0
10163,2.0,2.0,0.0
10164,1.0,2.0,1.0
10165,0.0,0.0,0.0
10166,1.0,1.0,0.0
10167,2.0,3.0,1.0
10168,3.0,3.0,0.0
10169,0.0,0.0,0.0
10170,4.0,4.0,0.0
10171,0.0,0.0,0.0
10172,1.0,2.0,1.0
10173,2.0,3.0,1.0
10174,3.0,4.0,1.0
10175,4.0,5.0,1.0
10176,4.0,6.0,2.0
10177,0.0,0.0,0.0
10178,1.0,1.0,0.0
10179,4.0,6.0,2.0
10180,2.0,2.0,0.0
10181,0.0,0.0,0.0
10182,0.0,1.0,1.0
10183,1.0,2.0,1.0
10184,2.0,3.0,1.0
10185,1.0,1.0,0.0
10186,0.0,0.0,0.0
10187,0.0,0.0,0.0
10188,3.0,3.0,0.0
10189,0.0,1.0,1.0
10190,0.0,0.0,0.0
10191,0.0,0.0,0.0
10192,1.0,1.0,0.0
10193,0.0,0.0,0.0
10194,0.0,0.0,0.0
10195,0.0,1.0,1.0
10196,3.0,6.0,3.0
10197,2.0,2.0,0.0
10198,1.0,2.0,1.0
10199,2.0,4.0,2.0
10200,0.0,2.0,2.0
10201,0.0,0.0,0.0
10202,2.0,6.0,4.0
10203,0.0,0.0,0.0
10204,0.0,1.0,1.0
10205,9.0,35.0,26.0
10206,3.0,7.0,4.0
10207,2.0,2.0,0.0
10208,45.0,73.0,28.0
10209,19.0,40.0,21.0
10210,6.0,8.0,2.0
10211,2.0,9.0,7.0
10212,1.0,2.0,1.0
10213,4.0,11.0,7.0
10214,12.0,33.0,21.0
10215,3.0,4.0,1.0
10216,1.0,2.0,1.0
10217,5.0,7.0,2.0
10218,0.0,2.0,2.0
10219,1.0,2.0,1.0
10220,0.0,1.0,1.0
10221,15.0,34.0,19.0
10222,7.0,16.0,9.0
10223,0.0,2.0,2.0
10224,1.0,1.0,0.0
10225,1.0,5.0,4.0
10226,0.0,0.0,0.0
10227,0.0,0.0,0.0
10228,0.0,0.0,0.0
10229,8.0,19.0,11.0
10230,4.0,6.0,2.0
10231,2.0,6.0,4.0
10232,1.0,9.0,8.0
10233,4.0,6.0,2.0
10234,17.0,33.0,16.0
10235,1.0,4.0,3.0
10236,6.0,16.0,10.0
10237,5.0,11.0,6.0
10238,0.0,1.0,1.0
10239,0.0,0.0,0.0
10240,4.0,11.0,7.0
10241,4.0,10.0,6.0
10242,0.0,3.0,3.0
10243,0.0,1.0,1.0
10244,0.0,1.0,1.0
10245,2.0,3.0,1.0
10246,0.0,0.0,0.0
10247,2.0,8.0,6.0
10248,5.0,7.0,2.0
10249,3.0,8.0,5.0
10250,2.0,3.0,1.0
10251,0.0,0.0,0.0
10252,0.0,0.0,0.0
10253,1.0,5.0,4.0
10254,5.0,9.0,4.0
10255,2.0,3.0,1.0
10256,13.0,18.0,5.0
10257,2.0,3.0,1.0
10258,2.0,2.0,0.0
10259,0.0,0.0,0.0
10260,2.0,3.0,1.0
10261,0.0,0.0,0.0
10262,0.0,1.0,1.0
10263,1.0,2.0,1.0
10264,0.0,0.0,0.0
10265,3.0,6.0,3.0
10266,0.0,1.0,1.0
10267,0.0,0.0,0.0
10268,0.0,0.0,0.0
10269,1.0,1.0,0.0
10270,0.0,1.0,1.0
10271,5.0,7.0,2.0
10272,0.0,0.0,0.0
10273,0.0,0.0,0.0
10274,0.0,0.0,0.0
10275,2.0,2.0,0.0
10276,2.0,2.0,0.0
10277,2.0,2.0,0.0
10278,0.0,0.0,0.0
10279,0.0,5.0,5.0
10280,2.0,3.0,1.0
10281,0.0,0.0,0.0
10282,3.0,7.0,4.0
10283,3.0,7.0,4.0
10284,27.0,57.0,30.0
10285,2.0,3.0,1.0
10286,2.0,6.0,4.0
10287,1.0,2.0,1.0
10288,3.0,7.0,4.0
10289,0.0,1.0,1.0
10290,1.0,4.0,3.0
10291,9.0,14.0,5.0
10292,2.0,7.0,5.0
10293,6.0,8.0,2.0
10294,5.0,6.0,1.0
10295,1.0,1.0,0.0
10296,21.0,38.0,17.0
10297,7.0,8.0,1.0
10298,6.0,14.0,8.0
10299,3.0,5.0,2.0
10300,2.0,2.0,0.0
10301,5.0,6.0,1.0
10302,4.0,6.0,2.0
10303,28.0,48.0,20.0
10304,1.0,6.0,5.0
10305,2.0,12.0,10.0
10306,2.0,9.0,7.0
10307,12.0,25.0,13.0
10308,18.0,32.0,14.0
10309,26.0,38.0,12.0
10310,3.0,3.0,0.0
10311,1.0,5.0,4.0
10312,8.0,10.0,2.0
10313,6.0,8.0,2.0
10314,1.0,1.0,0.0
10315,8.0,12.0,4.0
10316,8.0,11.0,3.0
10317,9.0,14.0,5.0
10318,11.0,23.0,12.0
10319,2.0,4.0,2.0
10320,4.0,11.0,7.0
10321,6.0,12.0,6.0
10322,0.0,0.0,0.0
10323,4.0,12.0,8.0
10324,14.0,19.0,5.0
10325,12.0,19.0,7.0
10326,0.0,0.0,0.0
10327,5.0,12.0,7.0
10328,8.0,12.0,4.0
10329,0.0,2.0,2.0
10330,8.0,15.0,7.0
10331,15.0,30.0,15.0
10332,10.0,13.0,3.0
10333,0.0,1.0,1.0
10334,2.0,2.0,0.0
10335,5.0,8.0,3.0
10336,17.0,27.0,10.0
10337,10.0,24.0,14.0
10338,2.0,4.0,2.0
10339,4.0,5.0,1.0
10340,12.0,13.0,1.0
10341,2.0,4.0,2.0
10342,3.0,9.0,6.0
10343,1.0,2.0,1.0
10344,2.0,2.0,0.0
10345,4.0,7.0,3.0
10346,1.0,2.0,1.0
10347,7.0,11.0,4.0
10348,20.0,28.0,8.0
10349,4.0,7.0,3.0
10350,9.0,16.0,7.0
10351,9.0,17.0,8.0
10352,1.0,3.0,2.0
10353,2.0,3.0,1.0
10354,4.0,7.0,3.0
10355,1.0,3.0,2.0
10356,8.0,11.0,3.0
10357,1.0,1.0,0.0
10358,4.0,7.0,3.0
10359,2.0,2.0,0.0
10360,1.0,1.0,0.0
10361,2.0,4.0,2.0
10362,6.0,9.0,3.0
10363,0.0,1.0,1.0
10364,0.0,0.0,0.0
10365,3.0,5.0,2.0
10366,3.0,3.0,0.0
10367,0.0,0.0,0.0
10368,8.0,10.0,2.0
10369,0.0,1.0,1.0
10370,2.0,4.0,2.0
10371,4.0,4.0,0.0
10372,1.0,2.0,1.0
10373,1.0,1.0,0.0
10374,1.0,1.0,0.0
10375,0.0,0.0,0.0
10376,2.0,2.0,0.0
10377,2.0,3.0,1.0
10378,0.0,0.0,0.0
10379,0.0,8.0,8.0
10380,12.0,30.0,18.0
10381,3.0,9.0,6.0
10382,0.0,5.0,5.0
10383,0.0,3.0,3.0
10384,5.0,7.0,2.0
10385,2.0,10.0,8.0
10386,6.0,6.0,0.0
10387,1.0,4.0,3.0
10388,1.0,4.0,3.0
10389,8.0,23.0,15.0
10390,10.0,18.0,8.0
10391,0.0,4.0,4.0
10392,5.0,9.0,4.0
10393,32.0,85.0,53.0
10394,1.0,2.0,1.0
10395,12.0,17.0,5.0
10396,0.0,5.0,5.0
10397,24.0,48.0,24.0
10398,13.0,23.0,10.0
10399,3.0,7.0,4.0
10400,2.0,3.0,1.0
10401,16.0,34.0,18.0
10402,17.0,38.0,21.0
10403,1.0,2.0,1.0
10404,4.0,5.0,1.0
10405,5.0,9.0,4.0
10406,1.0,4.0,3.0
10407,2.0,7.0,5.0
10408,3.0,9.0,6.0
10409,9.0,16.0,7.0
10410,6.0,19.0,13.0
10411,11.0,30.0,19.0
10412,2.0,5.0,3.0
10413,5.0,10.0,5.0
10414,10.0,19.0,9.0
10415,10.0,12.0,2.0
10416,2.0,4.0,2.0
10417,1.0,3.0,2.0
10418,3.0,9.0,6.0
10419,5.0,10.0,5.0
10420,4.0,5.0,1.0
10421,4.0,9.0,5.0
10422,3.0,4.0,1.0
10423,12.0,21.0,9.0
10424,2.0,4.0,2.0
10425,2.0,5.0,3.0
10426,1.0,1.0,0.0
10427,2.0,3.0,1.0
10428,3.0,10.0,7.0
10429,1.0,3.0,2.0
10430,0.0,2.0,2.0
10431,3.0,6.0,3.0
10432,1.0,1.0,0.0
10433,3.0,5.0,2.0
10434,5.0,11.0,6.0
10435,9.0,12.0,3.0
10436,6.0,9.0,3.0
10437,2.0,5.0,3.0
10438,1.0,2.0,1.0
10439,9.0,14.0,5.0
10440,5.0,8.0,3.0
10441,2.0,3.0,1.0
10442,0.0,0.0,0.0
10443,1.0,5.0,4.0
10444,13.0,21.0,8.0
10445,5.0,7.0,2.0
10446,2.0,3.0,1.0
10447,7.0,11.0,4.0
10448,1.0,3.0,2.0
10449,2.0,5.0,3.0
10450,2.0,2.0,0.0
10451,1.0,4.0,3.0
10452,3.0,4.0,1.0
10453,2.0,2.0,0.0
10454,1.0,2.0,1.0
10455,2.0,3.0,1.0
10456,0.0,0.0,0.0
10457,0.0,0.0,0.0
10458,0.0,0.0,0.0
10459,1.0,1.0,0.0
10460,0.0,0.0,0.0
10461,1.0,1.0,0.0
10462,4.0,4.0,0.0
10463,3.0,12.0,9.0
10464,4.0,11.0,7.0
10465,1.0,2.0,1.0
10466,0.0,5.0,5.0
10467,6.0,16.0,10.0
10468,5.0,12.0,7.0
10469,4.0,12.0,8.0
10470,2.0,2.0,0.0
10471,4.0,11.0,7.0
10472,3.0,11.0,8.0
10473,0.0,3.0,3.0
10474,7.0,13.0,6.0
10475,5.0,10.0,5.0
10476,3.0,5.0,2.0
10477,5.0,11.0,6.0
10478,8.0,13.0,5.0
10479,24.0,54.0,30.0
10480,5.0,7.0,2.0
10481,8.0,18.0,10.0
10482,2.0,4.0,2.0
10483,1.0,1.0,0.0
10484,23.0,44.0,21.0
10485,6.0,11.0,5.0
10486,6.0,13.0,7.0
10487,6.0,14.0,8.0
10488,18.0,35.0,17.0
10489,9.0,16.0,7.0
10490,0.0,3.0,3.0
10491,5.0,13.0,8.0
10492,9.0,19.0,10.0
10493,8.0,14.0,6.0
10494,1.0,2.0,1.0
10495,4.0,7.0,3.0
10496,14.0,25.0,11.0
10497,0.0,1.0,1.0
10498,5.0,9.0,4.0
10499,6.0,9.0,3.0
10500,5.0,10.0,5.0
10501,3.0,4.0,1.0
10502,1.0,4.0,3.0
10503,6.0,7.0,1.0
10504,2.0,5.0,3.0
10505,15.0,25.0,10.0
10506,0.0,0.0,0.0
10507,1.0,3.0,2.0
10508,1.0,1.0,0.0
10509,1.0,1.0,0.0
10510,3.0,6.0,3.0
10511,1.0,1.0,0.0
10512,9.0,12.0,3.0
10513,2.0,2.0,0.0
10514,2.0,4.0,2.0
10515,0.0,0.0,0.0
10516,4.0,6.0,2.0
10517,2.0,4.0,2.0
10518,5.0,5.0,0.0
10519,2.0,4.0,2.0
10520,1.0,1.0,0.0
10521,2.0,2.0,0.0
10522,1.0,1.0,0.0
10523,0.0,0.0,0.0
10524,0.0,0.0,0.0
10525,0.0,0.0,0.0
10526,1.0,8.0,7.0
10527,0.0,2.0,2.0
10528,0.0,0.0,0.0
10529,5.0,10.0,5.0
10530,0.0,1.0,1.0
10531,1.0,5.0,4.0
10532,0.0,5.0,5.0
10533,2.0,3.0,1.0
10534,1.0,3.0,2.0
10535,0.0,0.0,0.0
10536,2.0,3.0,1.0
10537,12.0,25.0,13.0
10538,3.0,6.0,3.0
10539,9.0,14.0,5.0
10540,0.0,4.0,4.0
10541,4.0,25.0,21.0
10542,5.0,7.0,2.0
10543,29.0,70.0,41.0
10544,1.0,1.0,0.0
10545,0.0,0.0,0.0
10546,31.0,85.0,54.0
10547,1.0,6.0,5.0
10548,5.0,8.0,3.0
10549,12.0,33.0,21.0
10550,7.0,14.0,7.0
10551,3.0,7.0,4.0
10552,1.0,1.0,0.0
10553,0.0,0.0,0.0
10554,12.0,19.0,7.0
10555,1.0,5.0,4.0
10556,8.0,22.0,14.0
10557,13.0,27.0,14.0
10558,4.0,13.0,9.0
10559,2.0,7.0,5.0
10560,3.0,4.0,1.0
10561,11.0,21.0,10.0
10562,2.0,4.0,2.0
10563,1.0,3.0,2.0
10564,6.0,11.0,5.0
10565,0.0,0.0,0.0
10566,9.0,16.0,7.0
10567,25.0,41.0,16.0
10568,1.0,4.0,3.0
10569,1.0,2.0,1.0
10570,6.0,9.0,3.0
10571,8.0,16.0,8.0
10572,1.0,1.0,0.0
10573,0.0,1.0,1.0
10574,13.0,26.0,13.0
10575,1.0,2.0,1.0
10576,2.0,6.0,4.0
10577,3.0,7.0,4.0
10578,7.0,17.0,10.0
10579,5.0,11.0,6.0
10580,3.0,3.0,0.0
10581,0.0,0.0,0.0
10582,7.0,13.0,6.0
10583,21.0,38.0,17.0
10584,3.0,3.0,0.0
10585,0.0,0.0,0.0
10586,8.0,15.0,7.0
10587,13.0,21.0,8.0
10588,0.0,0.0,0.0
10589,4.0,4.0,0.0
10590,0.0,1.0,1.0
10591,0.0,1.0,1.0
10592,3.0,6.0,3.0
10593,6.0,8.0,2.0
10594,1.0,2.0,1.0
10595,4.0,5.0,1.0
10596,0.0,0.0,0.0
10597,8.0,11.0,3.0
10598,1.0,2.0,1.0
10599,0.0,1.0,1.0
10600,0.0,0.0,0.0
10601,1.0,1.0,0.0
10602,1.0,2.0,1.0
10603,4.0,4.0,0.0
10604,2.0,4.0,2.0
10605,0.0,1.0,1.0
10606,1.0,3.0,2.0
10607,6.0,15.0,9.0
10608,2.0,2.0,0.0
10609,2.0,3.0,1.0
10610,5.0,7.0,2.0
10611,0.0,0.0,0.0
10612,3.0,4.0,1.0
10613,0.0,0.0,0.0
10614,1.0,1.0,0.0
10615,1.0,3.0,2.0
10616,0.0,0.0,0.0
10617,6.0,8.0,2.0
10618,0.0,1.0,1.0
10619,1.0,1.0,0.0
10620,4.0,5.0,1.0
10621,1.0,5.0,4.0
10622,2.0,11.0,9.0
10623,2.0,6.0,4.0
10624,0.0,1.0,1.0
10625,0.0,1.0,1.0
10626,9.0,28.0,19.0
10627,3.0,6.0,3.0
10628,2.0,6.0,4.0
10629,4.0,13.0,9.0
10630,4.0,9.0,5.0
10631,11.0,16.0,5.0
10632,2.0,7.0,5.0
10633,22.0,53.0,31.0
10634,0.0,1.0,1.0
10635,1.0,1.0,0.0
10636,10.0,20.0,10.0
10637,2.0,9.0,7.0
10638,5.0,10.0,5.0
10639,0.0,0.0,0.0
10640,1.0,1.0,0.0
10641,0.0,0.0,0.0
10642,1.0,2.0,1.0
10643,5.0,11.0,6.0
10644,2.0,2.0,0.0
10645,0.0,3.0,3.0
10646,2.0,7.0,5.0
10647,1.0,5.0,4.0
10648,4.0,9.0,5.0
10649,1.0,3.0,2.0
10650,9.0,16.0,7.0
10651,21.0,38.0,17.0
10652,1.0,3.0,2.0
10653,6.0,6.0,0.0
10654,6.0,16.0,10.0
10655,0.0,0.0,0.0
10656,10.0,17.0,7.0
10657,2.0,4.0,2.0
10658,15.0,31.0,16.0
10659,6.0,12.0,6.0
10660,2.0,3.0,1.0
10661,2.0,2.0,0.0
10662,1.0,2.0,1.0
10663,2.0,3.0,1.0
10664,1.0,7.0,6.0
10665,3.0,3.0,0.0
10666,8.0,9.0,1.0
10667,0.0,2.0,2.0
10668,1.0,2.0,1.0
10669,0.0,0.0,0.0
10670,2.0,2.0,0.0
