ID,foulGiven,foulCommitted
37903,2.0,5.0
37904,0.0,1.0
37905,1.0,13.0
37906,0.0,3.0
37907,4.0,3.0
37908,2.0,1.0
37909,0.0,2.0
37910,5.0,6.0
37911,1.0,3.0
37912,13.0,8.0
37913,2.0,5.0
37914,33.0,49.0
37915,2.0,0.0
37916,8.0,19.0
37917,1.0,1.0
37918,1.0,0.0
37919,9.0,16.0
37920,10.0,3.0
37921,0.0,0.0
37922,3.0,1.0
37923,17.0,12.0
37924,5.0,12.0
37925,4.0,5.0
37926,1.0,0.0
37927,7.0,15.0
37928,8.0,9.0
37929,4.0,3.0
37930,3.0,6.0
37931,1.0,2.0
37932,2.0,19.0
37933,11.0,24.0
37934,3.0,8.0
37935,4.0,7.0
37936,5.0,5.0
37937,3.0,3.0
37938,0.0,1.0
37939,16.0,29.0
37940,8.0,4.0
37941,4.0,5.0
37942,3.0,0.0
37943,1.0,5.0
37944,1.0,2.0
37945,1.0,3.0
37946,3.0,0.0
37947,1.0,2.0
37948,1.0,1.0
37949,1.0,0.0
37950,6.0,14.0
37951,0.0,3.0
37952,1.0,0.0
37953,3.0,1.0
37954,0.0,0.0
37955,0.0,4.0
37956,1.0,5.0
37957,0.0,2.0
37958,0.0,1.0
37959,1.0,1.0
37960,0.0,0.0
37961,0.0,1.0
37962,3.0,4.0
37963,13.0,10.0
37964,31.0,12.0
37965,3.0,5.0
37966,4.0,10.0
37967,1.0,4.0
37968,6.0,2.0
37969,0.0,0.0
37970,20.0,7.0
37971,10.0,26.0
37972,9.0,15.0
37973,17.0,17.0
37974,2.0,1.0
37975,1.0,0.0
37976,2.0,5.0
37977,13.0,34.0
37978,10.0,2.0
37979,3.0,1.0
37980,39.0,24.0
37981,3.0,11.0
37982,7.0,3.0
37983,2.0,8.0
37984,2.0,3.0
37985,5.0,6.0
37986,10.0,12.0
37987,1.0,2.0
37988,8.0,9.0
37989,9.0,8.0
37990,10.0,9.0
37991,28.0,15.0
37992,2.0,1.0
37993,0.0,1.0
37994,3.0,4.0
37995,1.0,1.0
37996,11.0,5.0
37997,6.0,4.0
37998,8.0,9.0
37999,1.0,1.0
38000,8.0,11.0
38001,4.0,11.0
38002,17.0,19.0
38003,10.0,8.0
38004,7.0,7.0
38005,0.0,2.0
38006,7.0,15.0
38007,7.0,7.0
38008,7.0,2.0
38009,3.0,10.0
38010,1.0,3.0
38011,12.0,14.0
38012,1.0,5.0
38013,0.0,8.0
38014,4.0,11.0
38015,3.0,2.0
38016,6.0,21.0
38017,3.0,6.0
38018,15.0,7.0
38019,4.0,10.0
38020,1.0,3.0
38021,8.0,9.0
38022,5.0,2.0
38023,1.0,8.0
38024,0.0,1.0
38025,2.0,4.0
38026,0.0,0.0
38027,1.0,2.0
38028,2.0,3.0
38029,0.0,1.0
38030,3.0,0.0
38031,0.0,0.0
38032,2.0,1.0
38033,1.0,2.0
38034,1.0,1.0
38035,40.0,19.0
38036,3.0,3.0
38037,13.0,25.0
38038,5.0,4.0
38039,0.0,0.0
38040,2.0,2.0
38041,10.0,19.0
38042,2.0,3.0
38043,50.0,35.0
38044,2.0,2.0
38045,2.0,2.0
38046,1.0,0.0
38047,4.0,10.0
38048,0.0,5.0
38049,3.0,3.0
38050,16.0,15.0
38051,13.0,14.0
38052,26.0,15.0
38053,12.0,11.0
38054,32.0,39.0
38055,4.0,5.0
38056,7.0,10.0
38057,11.0,15.0
38058,5.0,1.0
38059,2.0,3.0
38060,3.0,1.0
38061,25.0,30.0
38062,4.0,4.0
38063,12.0,22.0
38064,7.0,6.0
38065,8.0,15.0
38066,13.0,24.0
38067,18.0,15.0
38068,1.0,0.0
38069,1.0,0.0
38070,7.0,5.0
38071,0.0,2.0
38072,1.0,3.0
38073,24.0,17.0
38074,7.0,7.0
38075,10.0,10.0
38076,5.0,4.0
38077,13.0,13.0
38078,16.0,29.0
38079,8.0,16.0
38080,16.0,8.0
38081,8.0,11.0
38082,8.0,10.0
38083,3.0,6.0
38084,0.0,1.0
38085,2.0,3.0
38086,4.0,16.0
38087,1.0,0.0
38088,2.0,2.0
38089,3.0,12.0
38090,2.0,9.0
38091,0.0,1.0
38092,6.0,18.0
38093,1.0,2.0
38094,9.0,15.0
38095,8.0,3.0
38096,0.0,0.0
38097,0.0,0.0
38098,0.0,1.0
38099,2.0,1.0
38100,11.0,15.0
38101,2.0,4.0
38102,6.0,6.0
38103,1.0,1.0
38104,1.0,7.0
38105,0.0,0.0
38106,6.0,6.0
38107,2.0,1.0
38108,2.0,3.0
38109,0.0,0.0
38110,3.0,0.0
38111,1.0,4.0
38112,1.0,1.0
38113,1.0,2.0
38114,2.0,0.0
38115,2.0,2.0
38116,0.0,2.0
38117,2.0,4.0
38118,2.0,3.0
38119,11.0,15.0
38120,9.0,18.0
38121,38.0,22.0
38122,15.0,10.0
38123,3.0,5.0
38124,5.0,6.0
38125,0.0,2.0
38126,2.0,3.0
38127,6.0,1.0
38128,11.0,13.0
38129,0.0,1.0
38130,9.0,10.0
38131,1.0,2.0
38132,8.0,24.0
38133,13.0,16.0
38134,0.0,3.0
38135,18.0,14.0
38136,13.0,27.0
38137,2.0,12.0
38138,17.0,22.0
38139,8.0,9.0
38140,2.0,5.0
38141,21.0,4.0
38142,33.0,15.0
38143,7.0,9.0
38144,9.0,11.0
38145,2.0,2.0
38146,1.0,3.0
38147,0.0,1.0
38148,2.0,5.0
38149,36.0,11.0
38150,3.0,6.0
38151,20.0,19.0
38152,6.0,5.0
38153,1.0,3.0
38154,34.0,23.0
38155,5.0,4.0
38156,3.0,1.0
38157,12.0,17.0
38158,6.0,1.0
38159,6.0,12.0
38160,14.0,30.0
38161,2.0,3.0
38162,7.0,9.0
38163,0.0,0.0
38164,5.0,11.0
38165,4.0,1.0
38166,7.0,6.0
38167,5.0,3.0
38168,10.0,9.0
38169,6.0,2.0
38170,5.0,4.0
38171,1.0,1.0
38172,7.0,11.0
38173,0.0,1.0
38174,9.0,3.0
38175,13.0,14.0
38176,8.0,8.0
38177,0.0,0.0
38178,2.0,3.0
38179,25.0,20.0
38180,0.0,5.0
38181,1.0,13.0
38182,0.0,4.0
38183,1.0,1.0
38184,5.0,1.0
38185,7.0,20.0
38186,5.0,5.0
38187,4.0,6.0
38188,7.0,12.0
38189,5.0,5.0
38190,0.0,1.0
38191,0.0,4.0
38192,5.0,8.0
38193,1.0,2.0
38194,5.0,7.0
38195,4.0,7.0
38196,7.0,6.0
38197,2.0,7.0
38198,2.0,6.0
38199,0.0,0.0
38200,1.0,1.0
38201,0.0,4.0
38202,1.0,3.0
38203,1.0,0.0
38204,1.0,1.0
38205,5.0,5.0
38206,4.0,3.0
38207,37.0,38.0
38208,31.0,15.0
38209,7.0,9.0
38210,3.0,4.0
38211,9.0,11.0
38212,2.0,2.0
38213,6.0,5.0
38214,12.0,16.0
38215,4.0,6.0
38216,6.0,7.0
38217,1.0,3.0
38218,15.0,15.0
38219,0.0,0.0
38220,4.0,6.0
38221,1.0,3.0
38222,0.0,1.0
38223,6.0,2.0
38224,6.0,10.0
38225,9.0,12.0
38226,11.0,18.0
38227,12.0,9.0
38228,7.0,0.0
38229,0.0,0.0
38230,17.0,29.0
38231,0.0,4.0
38232,5.0,12.0
38233,4.0,2.0
38234,3.0,6.0
38235,3.0,6.0
38236,53.0,41.0
38237,11.0,4.0
38238,6.0,7.0
38239,5.0,6.0
38240,11.0,7.0
38241,4.0,4.0
38242,24.0,23.0
38243,10.0,21.0
38244,6.0,11.0
38245,8.0,5.0
38246,4.0,7.0
38247,2.0,3.0
38248,7.0,8.0
38249,2.0,8.0
38250,2.0,14.0
38251,26.0,20.0
38252,0.0,0.0
38253,0.0,5.0
38254,2.0,4.0
38255,7.0,13.0
38256,6.0,5.0
38257,0.0,0.0
38258,1.0,2.0
38259,5.0,4.0
38260,3.0,8.0
38261,1.0,3.0
38262,0.0,0.0
38263,3.0,0.0
38264,5.0,3.0
38265,0.0,2.0
38266,2.0,1.0
38267,1.0,2.0
38268,2.0,3.0
38269,5.0,4.0
38270,2.0,5.0
38271,1.0,1.0
38272,6.0,11.0
38273,11.0,8.0
38274,5.0,7.0
38275,0.0,2.0
38276,0.0,2.0
38277,4.0,4.0
38278,9.0,6.0
38279,6.0,9.0
38280,4.0,3.0
38281,5.0,4.0
38282,8.0,8.0
38283,8.0,5.0
38284,1.0,0.0
38285,3.0,7.0
38286,0.0,0.0
38287,8.0,8.0
38288,9.0,12.0
38289,2.0,2.0
38290,3.0,10.0
38291,5.0,8.0
38292,26.0,28.0
38293,1.0,3.0
38294,3.0,3.0
38295,0.0,0.0
38296,19.0,21.0
38297,2.0,8.0
38298,10.0,8.0
38299,7.0,9.0
38300,0.0,6.0
38301,0.0,3.0
38302,13.0,13.0
38303,8.0,19.0
38304,4.0,4.0
38305,1.0,5.0
38306,23.0,28.0
38307,8.0,23.0
38308,16.0,14.0
38309,5.0,5.0
38310,3.0,3.0
38311,19.0,19.0
38312,7.0,12.0
38313,5.0,3.0
38314,10.0,14.0
38315,4.0,2.0
38316,7.0,5.0
38317,14.0,17.0
38318,4.0,4.0
38319,0.0,0.0
38320,2.0,10.0
38321,6.0,21.0
38322,8.0,8.0
38323,0.0,2.0
38324,21.0,25.0
38325,0.0,0.0
38326,0.0,3.0
38327,8.0,4.0
38328,4.0,21.0
38329,5.0,2.0
38330,9.0,4.0
38331,11.0,28.0
38332,8.0,17.0
38333,2.0,10.0
38334,12.0,25.0
38335,2.0,1.0
38336,9.0,25.0
38337,3.0,1.0
38338,2.0,2.0
38339,3.0,9.0
38340,1.0,1.0
38341,11.0,12.0
38342,9.0,20.0
38343,2.0,3.0
38344,0.0,0.0
38345,3.0,3.0
38346,0.0,1.0
38347,0.0,2.0
38348,0.0,1.0
38349,6.0,4.0
38350,0.0,1.0
38351,2.0,1.0
38352,0.0,0.0
38353,2.0,2.0
38354,2.0,1.0
38355,1.0,0.0
38356,7.0,9.0
38357,9.0,14.0
38358,10.0,15.0
38359,8.0,2.0
38360,9.0,6.0
38361,2.0,11.0
38362,5.0,0.0
38363,2.0,0.0
38364,6.0,8.0
38365,2.0,0.0
38366,13.0,11.0
38367,7.0,30.0
38368,27.0,17.0
38369,3.0,0.0
38370,4.0,8.0
38371,3.0,3.0
38372,7.0,13.0
38373,26.0,36.0
38374,7.0,11.0
38375,1.0,4.0
38376,1.0,0.0
38377,1.0,1.0
38378,7.0,6.0
38379,3.0,0.0
38380,4.0,8.0
38381,1.0,1.0
38382,6.0,4.0
38383,13.0,19.0
38384,0.0,0.0
38385,8.0,12.0
38386,5.0,4.0
38387,7.0,7.0
38388,34.0,27.0
38389,1.0,4.0
38390,27.0,32.0
38391,3.0,3.0
38392,13.0,19.0
38393,7.0,14.0
38394,21.0,13.0
38395,2.0,1.0
38396,2.0,6.0
38397,7.0,20.0
38398,0.0,1.0
38399,3.0,3.0
38400,2.0,3.0
38401,5.0,2.0
38402,2.0,5.0
38403,7.0,12.0
38404,13.0,12.0
38405,4.0,7.0
38406,7.0,2.0
38407,47.0,31.0
38408,5.0,6.0
38409,1.0,5.0
38410,21.0,24.0
38411,1.0,1.0
38412,0.0,2.0
38413,7.0,11.0
38414,3.0,1.0
38415,0.0,3.0
38416,1.0,1.0
38417,13.0,13.0
38418,4.0,11.0
38419,8.0,6.0
38420,1.0,4.0
38421,6.0,6.0
38422,8.0,21.0
38423,4.0,3.0
38424,0.0,2.0
38425,0.0,0.0
38426,3.0,24.0
38427,7.0,12.0
38428,0.0,0.0
38429,9.0,14.0
38430,0.0,3.0
38431,3.0,4.0
38432,3.0,3.0
38433,1.0,0.0
38434,1.0,2.0
38435,1.0,0.0
38436,5.0,0.0
38437,4.0,4.0
38438,4.0,10.0
38439,1.0,3.0
38440,2.0,3.0
38441,9.0,6.0
38442,9.0,10.0
38443,1.0,2.0
38444,1.0,1.0
38445,3.0,8.0
38446,1.0,3.0
38447,5.0,5.0
38448,3.0,2.0
38449,16.0,8.0
38450,7.0,12.0
38451,12.0,13.0
38452,6.0,14.0
38453,3.0,5.0
38454,9.0,16.0
38455,1.0,2.0
38456,2.0,2.0
38457,1.0,1.0
38458,13.0,14.0
38459,1.0,2.0
38460,4.0,5.0
38461,2.0,3.0
38462,3.0,15.0
38463,34.0,25.0
38464,7.0,10.0
38465,1.0,6.0
38466,12.0,19.0
38467,1.0,7.0
38468,1.0,1.0
38469,0.0,1.0
38470,34.0,27.0
38471,14.0,34.0
38472,7.0,10.0
38473,10.0,7.0
38474,5.0,7.0
38475,13.0,11.0
38476,11.0,6.0
38477,1.0,2.0
38478,6.0,6.0
38479,5.0,8.0
38480,11.0,18.0
38481,3.0,5.0
38482,11.0,8.0
38483,6.0,7.0
38484,3.0,3.0
38485,3.0,1.0
38486,13.0,14.0
38487,2.0,1.0
38488,0.0,1.0
38489,6.0,16.0
38490,1.0,8.0
38491,3.0,0.0
38492,6.0,3.0
38493,2.0,1.0
38494,19.0,11.0
38495,7.0,10.0
38496,12.0,15.0
38497,2.0,1.0
38498,3.0,7.0
38499,7.0,13.0
38500,18.0,23.0
38501,1.0,6.0
38502,0.0,0.0
38503,3.0,14.0
38504,23.0,18.0
38505,0.0,2.0
38506,5.0,7.0
38507,3.0,5.0
38508,5.0,2.0
38509,1.0,1.0
38510,0.0,1.0
38511,0.0,3.0
38512,2.0,2.0
38513,1.0,3.0
38514,4.0,1.0
38515,5.0,5.0
38516,0.0,3.0
38517,2.0,3.0
38518,3.0,3.0
38519,2.0,2.0
38520,8.0,19.0
38521,1.0,2.0
38522,16.0,18.0
38523,13.0,9.0
38524,3.0,8.0
38525,8.0,8.0
38526,2.0,2.0
38527,6.0,13.0
38528,5.0,7.0
38529,5.0,9.0
38530,10.0,10.0
38531,29.0,57.0
38532,17.0,28.0
38533,17.0,5.0
38534,0.0,3.0
38535,9.0,10.0
38536,1.0,0.0
38537,32.0,62.0
38538,2.0,3.0
38539,1.0,8.0
38540,1.0,1.0
38541,12.0,3.0
38542,2.0,3.0
38543,6.0,10.0
38544,14.0,8.0
38545,6.0,6.0
38546,7.0,3.0
38547,1.0,5.0
38548,4.0,4.0
38549,20.0,25.0
38550,15.0,13.0
38551,26.0,30.0
38552,8.0,15.0
38553,7.0,6.0
38554,3.0,5.0
38555,10.0,10.0
38556,9.0,11.0
38557,3.0,4.0
38558,8.0,13.0
38559,4.0,21.0
38560,2.0,18.0
38561,4.0,10.0
38562,3.0,18.0
38563,8.0,9.0
38564,4.0,1.0
38565,15.0,31.0
38566,3.0,1.0
38567,12.0,18.0
38568,0.0,1.0
38569,16.0,5.0
38570,9.0,4.0
38571,11.0,17.0
38572,4.0,4.0
38573,1.0,1.0
38574,6.0,7.0
38575,27.0,14.0
38576,4.0,5.0
38577,0.0,2.0
38578,7.0,11.0
38579,8.0,14.0
38580,0.0,0.0
38581,50.0,33.0
38582,1.0,3.0
38583,2.0,2.0
38584,0.0,2.0
38585,1.0,4.0
38586,5.0,9.0
38587,1.0,5.0
38588,0.0,4.0
38589,1.0,16.0
38590,8.0,9.0
38591,1.0,5.0
38592,0.0,1.0
38593,8.0,4.0
38594,2.0,0.0
38595,0.0,1.0
38596,1.0,0.0
38597,1.0,0.0
38598,0.0,3.0
38599,29.0,27.0
38600,11.0,4.0
38601,2.0,2.0
38602,32.0,23.0
38603,9.0,18.0
38604,3.0,11.0
38605,18.0,20.0
38606,2.0,0.0
38607,8.0,7.0
38608,32.0,36.0
38609,5.0,8.0
38610,18.0,14.0
38611,12.0,14.0
38612,8.0,3.0
38613,0.0,3.0
38614,4.0,2.0
38615,20.0,14.0
38616,3.0,1.0
38617,17.0,11.0
38618,6.0,4.0
38619,17.0,34.0
38620,1.0,0.0
38621,2.0,3.0
38622,13.0,15.0
38623,2.0,2.0
38624,1.0,3.0
38625,0.0,1.0
38626,1.0,3.0
38627,6.0,9.0
38628,11.0,17.0
38629,5.0,7.0
38630,10.0,12.0
38631,2.0,4.0
38632,14.0,10.0
38633,19.0,8.0
38634,22.0,26.0
38635,0.0,1.0
38636,24.0,17.0
38637,10.0,16.0
38638,10.0,9.0
38639,17.0,8.0
38640,14.0,40.0
38641,1.0,2.0
38642,2.0,1.0
38643,9.0,14.0
38644,7.0,4.0
38645,4.0,11.0
38646,4.0,4.0
38647,4.0,4.0
38648,0.0,2.0
38649,5.0,4.0
38650,0.0,4.0
38651,0.0,5.0
38652,10.0,5.0
38653,1.0,0.0
38654,1.0,0.0
38655,3.0,7.0
38656,14.0,6.0
38657,6.0,11.0
38658,9.0,6.0
38659,9.0,3.0
38660,5.0,6.0
38661,3.0,3.0
38662,2.0,2.0
38663,2.0,0.0
38664,4.0,10.0
38665,0.0,1.0
38666,0.0,1.0
38667,1.0,0.0
38668,3.0,5.0
38669,1.0,9.0
38670,1.0,1.0
38671,2.0,2.0
38672,0.0,0.0
38673,1.0,0.0
38674,4.0,2.0
38675,0.0,4.0
38676,0.0,1.0
38677,1.0,1.0
38678,1.0,2.0
38679,2.0,0.0
38680,1.0,0.0
38681,0.0,0.0
38682,6.0,3.0
38683,2.0,5.0
38684,1.0,3.0
38685,13.0,33.0
38686,2.0,0.0
38687,1.0,1.0
38688,24.0,19.0
38689,1.0,1.0
38690,3.0,1.0
38691,4.0,4.0
38692,6.0,4.0
38693,4.0,11.0
38694,3.0,4.0
38695,6.0,3.0
38696,13.0,14.0
38697,11.0,5.0
38698,4.0,0.0
38699,0.0,2.0
38700,2.0,2.0
38701,0.0,6.0
38702,13.0,19.0
38703,9.0,4.0
38704,0.0,2.0
38705,13.0,35.0
38706,7.0,3.0
38707,0.0,0.0
38708,3.0,6.0
38709,0.0,1.0
38710,16.0,18.0
38711,0.0,1.0
38712,5.0,11.0
38713,3.0,8.0
38714,3.0,4.0
38715,1.0,4.0
38716,1.0,1.0
38717,2.0,4.0
38718,0.0,3.0
38719,2.0,4.0
38720,1.0,1.0
38721,3.0,2.0
38722,2.0,3.0
38723,3.0,8.0
38724,5.0,8.0
38725,0.0,0.0
38726,0.0,1.0
38727,0.0,5.0
38728,5.0,10.0
38729,1.0,2.0
38730,13.0,7.0
38731,3.0,3.0
38732,7.0,6.0
38733,1.0,5.0
38734,2.0,0.0
38735,1.0,1.0
38736,1.0,2.0
38737,6.0,6.0
38738,0.0,2.0
38739,0.0,0.0
38740,1.0,1.0
38741,2.0,0.0
38742,1.0,1.0
38743,2.0,1.0
38744,2.0,1.0
38745,1.0,1.0
38746,1.0,5.0
38747,8.0,4.0
38748,1.0,6.0
38749,3.0,8.0
38750,8.0,9.0
38751,5.0,3.0
38752,2.0,3.0
38753,14.0,0.0
38754,0.0,0.0
38755,2.0,6.0
38756,4.0,2.0
38757,5.0,3.0
38758,19.0,18.0
38759,5.0,3.0
38760,8.0,18.0
38761,4.0,8.0
38762,1.0,4.0
38763,4.0,5.0
38764,10.0,16.0
38765,0.0,1.0
38766,1.0,1.0
38767,2.0,0.0
38768,29.0,31.0
38769,1.0,10.0
38770,4.0,4.0
38771,2.0,2.0
38772,2.0,0.0
38773,1.0,4.0
38774,6.0,32.0
38775,2.0,1.0
38776,16.0,9.0
38777,0.0,1.0
38778,0.0,6.0
38779,0.0,1.0
38780,0.0,1.0
38781,2.0,2.0
38782,3.0,1.0
38783,1.0,2.0
38784,0.0,0.0
38785,0.0,0.0
38786,0.0,1.0
38787,1.0,1.0
38788,6.0,5.0
38789,5.0,1.0
38790,0.0,2.0
38791,17.0,12.0
38792,2.0,12.0
38793,1.0,1.0
38794,4.0,9.0
38795,4.0,0.0
38796,25.0,15.0
38797,1.0,1.0
38798,31.0,26.0
38799,4.0,3.0
38800,10.0,10.0
38801,6.0,15.0
38802,4.0,2.0
38803,7.0,3.0
38804,6.0,2.0
38805,26.0,9.0
38806,1.0,2.0
38807,4.0,18.0
38808,15.0,11.0
38809,0.0,3.0
38810,3.0,4.0
38811,4.0,7.0
38812,8.0,8.0
38813,3.0,1.0
38814,11.0,8.0
38815,3.0,4.0
38816,9.0,14.0
38817,10.0,9.0
38818,8.0,15.0
38819,0.0,0.0
38820,1.0,1.0
38821,1.0,2.0
38822,20.0,19.0
38823,0.0,0.0
38824,3.0,5.0
38825,4.0,8.0
38826,1.0,1.0
38827,0.0,2.0
38828,0.0,2.0
38829,1.0,1.0
38830,0.0,2.0
38831,0.0,2.0
38832,2.0,3.0
38833,3.0,0.0
38834,1.0,0.0
38835,1.0,0.0
38836,0.0,0.0
38837,13.0,4.0
38838,0.0,1.0
38839,30.0,28.0
38840,5.0,13.0
38841,8.0,22.0
38842,3.0,9.0
38843,1.0,8.0
38844,21.0,26.0
38845,1.0,1.0
38846,2.0,5.0
38847,10.0,8.0
38848,19.0,12.0
38849,10.0,5.0
38850,3.0,4.0
38851,3.0,5.0
38852,15.0,26.0
38853,14.0,7.0
38854,26.0,15.0
38855,20.0,18.0
38856,0.0,1.0
38857,0.0,2.0
38858,3.0,6.0
38859,0.0,3.0
38860,2.0,3.0
38861,1.0,3.0
38862,0.0,1.0
38863,6.0,11.0
38864,3.0,3.0
38865,20.0,18.0
38866,0.0,1.0
38867,21.0,22.0
38868,13.0,26.0
38869,10.0,11.0
38870,12.0,14.0
38871,14.0,20.0
38872,9.0,10.0
38873,0.0,0.0
38874,2.0,3.0
38875,15.0,5.0
38876,18.0,7.0
38877,3.0,1.0
38878,3.0,7.0
38879,1.0,0.0
38880,4.0,2.0
38881,9.0,25.0
38882,2.0,9.0
38883,4.0,4.0
38884,1.0,3.0
38885,1.0,4.0
38886,1.0,0.0
38887,0.0,3.0
38888,2.0,0.0
38889,2.0,5.0
38890,11.0,15.0
38891,0.0,1.0
38892,0.0,0.0
38893,0.0,1.0
38894,2.0,4.0
38895,0.0,1.0
38896,1.0,6.0
38897,0.0,0.0
38898,1.0,0.0
38899,0.0,4.0
38900,4.0,5.0
38901,1.0,1.0
38902,5.0,4.0
38903,1.0,2.0
38904,2.0,2.0
38905,3.0,1.0
38906,4.0,1.0
38907,6.0,2.0
38908,6.0,8.0
38909,42.0,24.0
38910,2.0,8.0
38911,5.0,2.0
38912,14.0,12.0
38913,1.0,0.0
38914,3.0,0.0
38915,13.0,5.0
38916,13.0,9.0
38917,11.0,24.0
38918,15.0,25.0
38919,20.0,28.0
38920,25.0,24.0
38921,7.0,12.0
38922,7.0,8.0
38923,0.0,2.0
38924,0.0,3.0
38925,8.0,14.0
38926,0.0,1.0
38927,24.0,27.0
38928,19.0,18.0
38929,3.0,7.0
38930,1.0,4.0
38931,6.0,8.0
38932,26.0,22.0
38933,9.0,16.0
38934,3.0,3.0
38935,4.0,11.0
38936,15.0,9.0
38937,7.0,10.0
38938,0.0,0.0
38939,13.0,6.0
38940,23.0,28.0
38941,3.0,13.0
38942,1.0,1.0
38943,6.0,26.0
38944,11.0,13.0
38945,4.0,3.0
38946,2.0,4.0
38947,1.0,3.0
38948,0.0,5.0
38949,3.0,3.0
38950,1.0,0.0
38951,2.0,2.0
38952,3.0,4.0
38953,8.0,10.0
38954,9.0,26.0
38955,3.0,5.0
38956,1.0,1.0
38957,2.0,4.0
38958,3.0,6.0
38959,1.0,4.0
38960,1.0,2.0
38961,0.0,0.0
38962,0.0,3.0
38963,1.0,3.0
38964,3.0,1.0
38965,4.0,8.0
38966,3.0,9.0
38967,2.0,1.0
38968,4.0,4.0
38969,2.0,2.0
38970,0.0,1.0
38971,2.0,0.0
38972,1.0,3.0
38973,1.0,0.0
38974,2.0,1.0
38975,0.0,2.0
38976,4.0,3.0
38977,0.0,1.0
38978,0.0,1.0
38979,1.0,2.0
38980,8.0,8.0
38981,2.0,2.0
38982,13.0,10.0
38983,1.0,3.0
38984,4.0,13.0
38985,3.0,13.0
38986,6.0,10.0
38987,10.0,5.0
38988,30.0,55.0
38989,16.0,23.0
38990,23.0,65.0
38991,35.0,23.0
38992,6.0,8.0
38993,30.0,27.0
38994,10.0,14.0
38995,8.0,9.0
38996,5.0,12.0
38997,18.0,13.0
38998,6.0,3.0
38999,27.0,43.0
39000,14.0,12.0
39001,7.0,16.0
39002,21.0,30.0
39003,21.0,31.0
39004,3.0,2.0
39005,27.0,22.0
39006,8.0,13.0
39007,22.0,10.0
39008,46.0,55.0
39009,11.0,34.0
39010,3.0,7.0
39011,1.0,3.0
39012,6.0,19.0
39013,18.0,15.0
39014,1.0,0.0
39015,10.0,8.0
39016,0.0,9.0
39017,10.0,16.0
39018,3.0,8.0
39019,8.0,22.0
39020,27.0,17.0
39021,7.0,17.0
39022,21.0,21.0
39023,1.0,4.0
39024,6.0,18.0
39025,30.0,57.0
39026,14.0,17.0
39027,2.0,7.0
39028,9.0,12.0
39029,1.0,3.0
39030,3.0,3.0
39031,1.0,2.0
39032,2.0,2.0
39033,4.0,10.0
39034,2.0,3.0
39035,4.0,5.0
39036,1.0,13.0
39037,13.0,42.0
39038,5.0,0.0
39039,10.0,23.0
39040,22.0,51.0
39041,9.0,12.0
39042,10.0,18.0
39043,15.0,26.0
39044,0.0,4.0
39045,4.0,9.0
39046,3.0,11.0
39047,7.0,10.0
39048,0.0,0.0
39049,0.0,3.0
39050,6.0,4.0
39051,7.0,6.0
39052,5.0,2.0
39053,1.0,4.0
39054,3.0,6.0
39055,2.0,10.0
39056,15.0,22.0
39057,5.0,7.0
39058,5.0,8.0
39059,3.0,3.0
39060,4.0,4.0
39061,12.0,21.0
39062,7.0,4.0
39063,7.0,15.0
39064,2.0,1.0
39065,6.0,13.0
39066,1.0,5.0
39067,3.0,3.0
39068,0.0,0.0
39069,6.0,0.0
39070,3.0,7.0
39071,0.0,3.0
39072,3.0,3.0
39073,6.0,12.0
39074,4.0,6.0
39075,3.0,7.0
39076,1.0,4.0
39077,7.0,4.0
39078,1.0,1.0
39079,3.0,4.0
39080,0.0,1.0
39081,0.0,4.0
39082,1.0,1.0
39083,1.0,2.0
39084,0.0,1.0
39085,2.0,0.0
39086,3.0,1.0
39087,1.0,2.0
39088,0.0,1.0
39089,3.0,0.0
39090,8.0,6.0
39091,11.0,4.0
39092,12.0,11.0
39093,16.0,13.0
39094,21.0,12.0
39095,9.0,17.0
39096,3.0,10.0
39097,16.0,18.0
39098,6.0,8.0
39099,1.0,0.0
39100,2.0,0.0
39101,31.0,27.0
39102,2.0,8.0
39103,5.0,11.0
39104,1.0,2.0
39105,4.0,4.0
39106,53.0,39.0
39107,0.0,2.0
39108,9.0,23.0
39109,45.0,32.0
39110,1.0,1.0
39111,7.0,7.0
39112,0.0,9.0
39113,5.0,8.0
39114,1.0,2.0
39115,12.0,7.0
39116,1.0,4.0
39117,29.0,39.0
39118,2.0,1.0
39119,19.0,62.0
39120,11.0,28.0
39121,13.0,22.0
39122,4.0,2.0
39123,22.0,17.0
39124,20.0,24.0
39125,14.0,19.0
39126,0.0,3.0
39127,6.0,8.0
39128,1.0,6.0
39129,29.0,40.0
39130,2.0,9.0
39131,12.0,9.0
39132,6.0,7.0
39133,2.0,7.0
39134,28.0,26.0
39135,25.0,22.0
39136,15.0,43.0
39137,28.0,34.0
39138,34.0,33.0
39139,10.0,19.0
39140,7.0,18.0
39141,38.0,37.0
39142,14.0,37.0
39143,0.0,1.0
39144,17.0,16.0
39145,7.0,26.0
39146,8.0,12.0
39147,1.0,12.0
39148,18.0,17.0
39149,5.0,10.0
39150,7.0,5.0
39151,12.0,12.0
39152,7.0,8.0
39153,10.0,6.0
39154,2.0,6.0
39155,31.0,16.0
39156,3.0,5.0
39157,13.0,6.0
39158,2.0,7.0
39159,37.0,24.0
39160,7.0,12.0
39161,7.0,10.0
39162,0.0,1.0
39163,14.0,19.0
39164,3.0,11.0
39165,7.0,17.0
39166,18.0,31.0
39167,10.0,15.0
39168,13.0,26.0
39169,21.0,28.0
39170,1.0,0.0
39171,5.0,14.0
39172,3.0,9.0
39173,2.0,10.0
